id,label
66727,0
22147,0
92932,0
48848,3
26644,3
93866,0
21469,0
23878,0
77115,0
38302,3
14902,0
85639,0
1296,0
20708,0
60526,0
32471,0
55115,2
13456,0
94313,0
71362,0
75564,0
13089,3
43861,0
7915,3
15553,0
58353,2
10487,2
98551,0
26927,0
10988,0
57272,0
68959,2
34033,0
65405,0
69183,3
8693,2
53573,2
86546,3
76438,1
38294,3
20076,2
50525,0
63055,0
65677,2
20009,0
21046,0
74566,0
46498,0
96139,2
47665,0
85229,2
2579,0
77318,0
57166,0
32022,0
48879,0
67325,0
62097,0
29786,3
74524,0
44553,0
69261,2
25717,0
81709,3
62575,1
95950,0
9488,0
57854,0
53454,0
19423,0
22727,0
76717,0
15724,0
14216,3
91297,2
82762,0
90342,0
67039,0
9679,0
91010,0
28057,0
65165,0
73864,1
88040,3
72128,0
30280,0
98109,0
26676,1
27791,0
23336,0
36243,3
85223,3
39996,0
13281,0
49377,2
29517,0
5793,0
89991,0
80226,0
97606,0
32007,0
58448,0
71636,0
71005,0
43477,2
28014,0
58927,3
61487,3
7606,0
84640,0
56006,0
28894,2
87832,3
42494,2
81485,0
57224,0
35442,0
19939,1
61834,3
8673,0
49898,3
61089,0
11306,0
72712,0
73601,0
59516,0
87363,0
90150,0
60938,3
24046,0
23705,1
67176,0
84466,0
9630,0
11362,0
93167,0
20752,0
32254,3
383,0
8848,0
21818,3
65939,3
73901,3
61852,0
91996,2
599,2
95821,0
35230,0
62918,3
75202,0
28771,0
18861,0
72008,2
86296,2
34945,3
49653,0
3644,3
86674,0
25147,0
60171,0
47443,0
36252,0
41433,0
347,0
16098,0
13543,0
39715,0
79351,0
74327,0
5220,2
40445,0
17199,0
44666,0
40498,0
97936,1
90911,0
12989,0
16636,0
8686,3
98356,3
1016,0
51119,0
22990,0
55488,0
53419,0
11502,3
2716,0
75528,2
14589,0
69685,3
57113,2
45894,0
33617,0
64626,0
37681,3
87313,3
46752,0
780,0
47779,3
8163,0
16132,3
73515,0
53414,0
31606,0
15016,2
32982,0
39417,3
72878,0
57117,3
25807,0
95689,2
50432,0
52236,3
44943,0
85529,0
76541,0
20562,3
40457,2
85169,2
87170,3
57946,0
65173,0
38163,2
69900,0
47091,3
54037,0
28127,0
52189,3
35562,2
15112,0
45454,2
49001,3
44512,3
41214,0
34117,0
47196,0
25483,2
17307,0
41353,0
40719,1
35385,0
3196,3
48546,1
57246,0
21137,3
6103,0
40810,0
93810,0
53762,0
4097,0
84943,0
10114,3
14655,0
26445,0
79994,0
93228,0
36314,0
43695,0
41974,0
98072,0
70244,3
60722,2
85120,0
44239,2
86034,0
19747,3
42086,1
48189,0
33569,0
40766,2
80636,0
68608,0
66881,0
38898,3
822,0
22054,0
29309,3
94316,3
10807,2
48538,2
13739,2
87453,0
28752,0
47870,1
29616,0
30250,1
42796,0
74619,2
85234,0
57731,3
76598,3
64036,0
27998,0
66586,2
70548,0
16464,0
93350,0
20430,0
53051,2
21542,0
11027,0
83050,0
69678,0
91701,2
71087,0
71030,0
3132,3
97202,2
54367,2
96276,0
73021,0
48448,3
7750,0
38089,0
10203,2
60063,1
76938,0
58561,3
22076,3
28337,0
94364,0
48320,0
82339,0
39217,2
51993,0
8811,0
873,3
2330,3
99332,2
59733,0
32068,3
58664,0
95789,3
96851,0
53735,0
99478,0
28912,0
15042,0
66356,3
96054,2
6441,3
26850,0
44592,0
86540,3
79344,0
39017,0
111,0
99287,0
43190,0
54137,0
242,0
95186,0
97478,0
34604,3
86636,0
41663,3
87625,0
4659,0
63315,0
89994,0
27189,0
18604,0
68325,0
48974,3
95475,1
69157,0
24860,0
55118,0
42540,0
25091,3
36568,0
27199,0
15290,1
26832,0
9004,0
60855,1
91360,3
19052,2
15420,0
52486,0
57356,0
55227,0
90550,0
4581,0
8087,0
55658,0
84202,0
57718,0
94122,0
44912,2
31263,0
39708,2
53600,0
48032,0
8550,0
69429,3
59329,0
34863,0
65952,0
14848,0
11084,3
7885,0
79733,0
22525,1
55791,3
47609,2
22724,1
22354,0
55356,3
50050,3
19555,2
34742,0
80459,3
31755,0
20207,0
25763,3
69916,0
50381,0
42205,0
61241,0
28873,0
17243,2
94622,0
73189,3
24794,2
53795,0
9917,2
78412,0
16340,0
10521,0
24349,3
98259,2
18426,0
95048,0
30003,0
70458,0
13236,0
25636,0
47191,0
70450,3
35059,0
54772,3
39048,0
59695,0
78586,0
29871,2
73605,0
52756,0
9451,0
24143,3
1853,3
60133,0
468,3
7793,0
30394,2
66122,0
88199,0
20308,1
58198,0
4537,0
37972,3
87979,0
33691,3
8706,0
93717,3
4824,0
11119,0
12796,0
7833,3
94730,3
54865,3
33058,3
87374,0
99883,0
23599,0
9315,0
13257,0
55784,2
33834,0
90959,0
44920,2
93583,0
51256,0
42931,0
77095,2
71345,0
20834,0
6219,1
67164,3
13941,0
87771,0
62272,0
99464,0
72263,0
26801,0
72570,0
77230,0
90110,3
39266,0
74943,0
30427,0
92826,0
2534,2
25701,3
38672,0
41248,2
56310,0
64965,0
55553,3
49621,0
19509,3
63154,0
71729,2
15527,2
86167,0
79407,3
75955,0
4281,0
31345,0
90638,0
16781,0
7563,2
92357,3
97253,0
99902,2
31178,3
78409,0
27340,0
31240,3
46697,0
85982,3
24430,0
50127,2
32017,1
7153,0
53052,0
19611,3
45405,0
12270,0
15198,3
39394,0
2065,0
8851,3
27642,1
87411,0
94906,2
16713,2
12049,2
25806,0
85526,0
76744,2
17246,0
15567,0
10754,0
55516,3
75041,0
96128,3
70481,0
68101,0
5351,0
76051,0
8092,0
13047,0
97363,0
77507,3
73722,0
57550,0
89361,0
45737,0
92298,2
65511,0
1620,0
30954,0
61300,0
19840,2
95892,0
45277,2
9716,2
23053,3
24918,2
45111,0
37398,0
97271,2
59958,0
99960,3
97575,2
32366,0
60146,0
87304,2
53173,0
5274,2
59820,0
4817,0
85877,0
34652,3
20045,3
80289,0
53989,0
39681,0
65209,3
21937,2
69770,0
4745,2
91086,2
9583,2
3250,0
30674,0
93173,0
89146,2
23451,0
39010,0
19664,0
4983,0
93154,2
78363,2
4270,3
67854,1
4314,3
27202,0
54940,0
30913,2
82697,2
37281,0
80005,0
73119,0
30719,0
45962,0
78142,0
51720,0
28489,3
25119,3
87570,3
10463,0
82012,2
48524,0
18500,0
72208,2
8199,0
12143,0
65688,0
94971,0
47461,0
2767,0
97999,0
41896,2
7060,0
97479,0
58236,0
98210,0
74933,2
9880,0
16099,0
8950,0
83327,2
1185,2
37282,0
8762,3
22544,0
47610,2
3131,0
98173,0
47697,0
1654,0
2035,0
94901,0
58814,0
86739,0
52146,1
88641,0
76013,2
33104,1
53547,0
23790,0
43920,0
63933,0
66189,2
31057,2
46950,0
45263,3
46671,2
84349,3
60057,3
16300,0
59117,3
46965,0
41101,2
55224,0
83286,2
26330,0
8533,3
84043,0
1646,0
68437,0
69122,2
78976,3
11895,0
38621,0
45947,2
51534,0
34887,3
978,3
77930,0
17637,0
72205,3
2282,0
39623,2
90155,0
87202,3
91668,0
51344,3
72917,2
8901,0
91253,2
79970,0
31694,0
81339,0
88994,3
72703,0
13790,3
52877,0
46673,3
33868,0
97071,2
14805,0
24848,3
49284,0
91143,0
49100,0
702,2
34499,3
52074,0
89131,0
48269,0
25828,2
67645,0
38118,0
10946,0
56968,2
3833,0
23820,3
93655,2
32566,3
61715,0
61148,0
31587,0
25915,0
4463,3
32961,2
51358,0
13229,0
97601,3
80395,0
37990,0
24574,0
66829,0
7970,3
49900,2
89334,2
92070,3
66024,0
36392,2
8028,3
33045,0
6410,2
85095,0
63483,3
17311,2
63995,0
62255,2
24715,0
32863,0
79191,0
96154,0
6373,0
27611,3
25613,3
78958,0
34630,3
41833,0
6536,2
34973,3
46452,0
91170,0
99108,3
51614,3
78169,1
30374,0
30921,3
5887,0
19006,0
98248,0
89855,0
11810,0
47635,0
98413,3
75400,0
12540,2
49638,0
75554,0
59063,2
7198,1
82519,2
28755,0
74527,0
79895,2
326,3
40186,2
89010,0
51946,0
63643,3
9051,0
92963,0
35346,0
7280,0
61553,2
76539,0
82929,0
65065,0
21659,0
49328,3
21250,3
34430,3
94475,2
50736,0
31343,2
43249,0
23575,0
26146,2
67017,0
54916,3
54922,3
12275,0
46082,2
42096,3
85062,3
82437,0
89943,0
21824,0
3011,2
10633,0
65856,0
91626,0
16343,3
39706,0
66922,2
95953,0
21247,0
28383,0
13322,0
98521,0
73252,3
43266,2
65512,0
40132,2
18857,2
312,2
6616,0
90069,0
39736,0
18224,3
30375,2
11635,0
80777,0
63098,0
8909,0
24397,0
98214,1
60277,3
61161,0
17874,0
29217,2
18820,3
72695,2
2734,0
99371,0
43461,0
53055,2
33718,2
29078,2
36482,2
2170,0
75005,0
90826,0
85626,0
29258,2
70069,0
51362,3
45892,0
78722,0
42269,3
24156,3
22106,0
79335,0
88143,0
19244,0
82972,0
54124,0
42636,0
13385,2
1135,2
36127,0
47430,0
35850,0
16450,0
45265,0
78837,3
89398,2
86939,3
51705,0
22965,3
90990,0
72308,0
28147,0
50131,3
87326,0
58166,0
4546,0
29732,3
65294,0
67172,0
45706,0
4614,0
67772,0
239,0
58398,0
94683,2
93438,0
23567,0
2871,0
21933,0
30400,0
93202,0
98881,1
82757,3
62466,0
58213,0
20463,0
93806,0
98728,3
58304,3
54207,2
18115,0
96144,0
62820,2
39242,3
4059,0
26853,2
7569,2
58807,3
75319,0
54853,0
33566,0
33719,0
23408,0
40238,0
23309,0
97598,2
29454,0
5409,0
60466,0
30799,3
92878,0
13162,0
52517,0
72895,3
69874,0
36687,3
18989,0
59356,0
54505,0
81081,0
30239,0
87357,0
50964,2
82299,2
28204,3
22185,3
76607,3
24630,2
67803,0
53688,1
39380,0
85364,3
58784,0
26422,0
71017,3
17255,0
5566,3
44894,0
73050,0
77572,2
60034,0
40312,3
5540,2
72834,1
70097,3
62287,0
87274,0
7361,0
76578,0
97982,0
53909,3
77475,3
48722,2
46811,0
48613,0
32837,2
64086,3
48728,0
98074,0
91899,3
85193,3
37057,3
15995,0
98593,2
7670,0
82468,0
70934,1
52886,2
72333,0
73880,0
75039,0
82561,0
80376,0
885,3
81739,0
12881,0
13401,0
55507,0
26678,3
50468,0
86647,0
68787,2
8939,0
21947,2
55875,0
6287,0
40349,0
24260,0
86772,0
3860,0
56996,0
94038,2
50563,0
85557,0
10097,0
41302,0
81702,3
56814,2
88180,2
44086,3
99591,3
92234,0
48520,0
3912,0
36045,0
69581,0
70049,3
10694,0
5479,3
81256,3
95428,0
45133,0
46552,0
10383,0
8171,0
7398,2
23196,0
73475,0
37819,2
60246,0
15866,0
60899,3
81311,0
59449,0
10688,3
84909,2
32559,0
10488,2
9258,0
58771,3
21085,2
91650,0
89397,3
1064,0
24504,0
85155,3
52230,2
37324,3
58967,0
77953,0
61541,3
42495,3
49217,0
52900,0
99131,0
78109,0
55815,3
78210,0
8,3
1089,0
9699,3
43785,3
90662,0
76056,0
67757,3
93473,0
45796,0
13652,1
23555,0
41659,0
53041,2
87938,0
77762,2
7078,2
45713,2
34095,2
49714,2
77888,0
91912,2
73470,0
50594,2
32579,0
61752,0
90768,0
27649,0
6276,2
88149,0
13786,0
80097,3
43067,0
66619,3
56733,2
15380,0
42498,0
20536,2
68425,0
73072,0
82424,3
92096,3
41381,0
83481,0
35506,3
75515,2
93330,0
24555,0
71246,3
82964,0
75773,0
96318,0
51475,0
26279,0
83329,3
85035,3
55822,0
68599,0
2841,0
5004,0
74458,0
11179,0
78714,0
2346,0
55608,0
40305,2
87801,0
20077,0
43245,0
79413,0
48359,3
22068,3
6194,0
20806,0
34838,0
88323,0
75688,0
28798,0
75945,2
36676,0
44796,0
35561,3
82140,3
61368,0
38172,0
77205,0
8030,3
43660,0
79291,3
94017,0
86231,0
51816,0
75714,0
41007,2
34171,3
6916,3
50952,0
44346,0
83019,0
59473,0
69843,2
39396,0
67495,0
21455,0
81228,2
15611,0
40493,0
63388,0
39001,2
17525,2
97771,0
5727,2
85994,0
4507,0
96942,0
54030,0
71759,0
69194,3
89954,0
98117,0
99310,0
22782,0
72458,3
31285,3
5042,0
17815,0
54751,3
16283,0
80379,2
62322,3
26178,0
45676,2
53815,0
8075,0
49844,0
68711,0
99633,3
55053,0
62876,2
96702,0
62968,2
69895,3
4471,0
78508,0
20650,0
4712,3
77306,0
71612,2
4298,1
26607,3
15287,0
19700,0
17639,0
46883,2
62862,0
99688,0
25066,2
98604,3
73093,0
90601,2
77185,0
25676,0
8599,0
80591,0
86823,2
73845,2
60753,0
32209,0
82082,0
3745,0
8482,3
63556,3
83238,1
21454,0
43830,0
27746,0
48944,2
56672,0
67560,0
13695,3
32395,0
56665,2
15802,2
30637,0
96183,0
38234,0
2141,0
29288,2
74097,1
60224,0
4176,0
73914,2
12797,0
86627,0
37142,0
69236,0
12351,2
84221,1
29618,0
33140,3
57313,3
54430,2
97836,0
30731,0
60493,0
32864,0
50285,0
27460,0
51178,2
30039,0
44472,0
72240,2
91494,0
40182,2
12277,0
96565,0
92103,3
18843,3
79481,0
33857,2
47591,2
39828,3
46477,3
42664,2
89002,0
5153,0
80553,0
34245,0
28209,0
95883,2
77559,2
78799,3
13192,3
47733,3
22178,0
28067,0
66876,0
12325,1
33250,3
31326,0
87899,3
74461,0
78882,0
79975,0
15934,0
71886,0
55696,0
74179,3
21709,3
34176,0
82625,2
26578,0
187,0
9366,0
88802,3
26469,3
21638,0
38717,0
26688,0
39328,0
66580,0
65461,0
54788,0
91946,0
50610,0
63693,0
67520,2
74021,0
49771,0
58755,3
39767,0
78486,2
40984,2
60009,2
66315,1
54756,0
41852,0
38423,3
19774,0
57167,2
77508,0
55821,0
96736,3
42770,2
7623,2
32683,2
21025,0
81752,0
5294,0
33309,3
51909,0
44734,0
98901,3
37895,0
27618,0
72538,0
56168,0
63511,2
3808,0
74764,0
71734,0
77086,0
50767,2
54027,0
98365,0
45537,2
71626,2
96677,3
3431,0
29088,0
1633,3
35256,0
36632,0
49303,2
16716,0
89206,3
20696,3
73668,2
59738,0
64326,3
34833,0
51643,3
16067,0
53640,2
19746,0
80888,3
67461,0
77788,0
4132,3
87457,0
7046,0
32388,3
77542,0
8238,0
88437,0
11932,0
47875,0
2228,0
59375,0
31787,3
71848,1
23013,3
8010,0
50329,2
36739,0
82499,3
99196,0
64456,3
77134,0
69432,0
75466,0
67973,2
38798,3
77912,0
67246,2
37903,0
64104,1
93872,2
63572,0
78499,0
75419,3
24444,0
87786,0
59039,0
85300,1
11629,0
78894,1
63319,0
29548,3
59278,0
44160,3
76825,0
44696,0
67020,0
74044,2
63892,1
57925,0
19989,3
36860,2
98810,0
327,3
40389,3
12510,0
57658,3
25644,1
50857,3
47428,2
57038,3
61198,0
26258,0
25433,0
15448,0
54169,3
41899,0
55172,0
46418,0
84291,0
69798,0
15462,0
24548,0
69210,0
64713,0
89682,0
7355,2
70666,0
60174,0
83721,3
52521,0
71041,0
66071,0
5567,3
36460,3
83135,0
5690,2
98122,3
12444,0
20999,2
19999,0
85692,0
2683,0
9176,3
96504,0
28110,3
75076,2
23434,3
57214,0
21090,0
86307,2
20928,2
43991,0
14480,0
65319,0
50280,0
55895,0
992,3
223,2
75214,3
39930,0
82489,3
15175,0
60646,0
20204,0
42045,0
72586,0
51574,0
63364,3
67781,0
48198,2
99553,0
12960,3
60047,3
36841,2
61425,0
96331,1
39239,0
8789,0
72394,0
61706,0
79880,0
45389,0
83209,0
41181,1
2747,3
50779,0
80686,0
26718,3
39095,2
76905,3
84791,0
10870,0
61035,0
95632,3
29013,0
73983,0
47652,3
56738,0
63420,0
81269,2
77543,3
31069,0
63312,1
23825,0
17460,0
75456,2
23570,3
5870,0
4549,0
98918,2
35412,0
19865,0
79464,0
67529,0
58570,2
49847,0
56571,0
83793,3
81307,0
47704,0
21736,0
52951,3
76077,3
22236,0
4893,0
75144,1
25699,0
83503,0
69780,0
87975,3
23836,3
90401,0
33312,2
6139,0
78288,3
60160,3
85937,0
98864,0
27140,0
75492,0
31554,3
3053,0
83807,3
91881,0
83806,3
76871,2
5613,0
74419,0
6259,0
69276,0
3915,3
76526,0
4730,2
16610,2
92803,0
99619,3
37812,0
54222,0
92213,0
48770,3
56356,2
16641,2
24799,0
43644,0
88486,0
78941,0
99780,3
28116,2
17608,0
77838,0
33626,0
90852,3
76973,0
20005,0
54045,0
28793,0
82600,0
71910,0
43208,0
18618,0
44686,0
95202,0
97142,2
17411,2
31584,2
60820,0
97229,0
33680,0
23695,0
99126,0
50742,0
75313,0
14754,0
16650,0
66083,0
29079,2
3027,0
48856,0
34942,0
86104,0
64547,0
96877,3
5785,0
78812,1
42930,2
41131,0
37436,2
10544,0
84348,0
26312,0
71491,0
14002,1
5717,0
67341,0
39443,0
53630,3
97146,0
4911,0
43140,2
38602,2
42677,3
65276,0
96943,0
49151,3
50036,2
52569,0
30092,2
82403,0
96914,0
5664,0
47329,0
20863,0
92468,0
79856,0
36278,0
325,0
36213,0
15640,0
62095,0
54539,3
10630,0
96190,0
71324,0
10826,0
11791,2
94354,3
47030,0
78416,3
96221,0
28332,3
51346,0
68767,2
76852,0
73277,0
82975,1
60853,0
62156,0
8446,2
9557,3
19210,0
36233,0
7239,0
51086,0
36244,0
10213,0
12165,1
91950,0
31980,0
59983,0
21252,0
41279,3
3293,0
38291,2
24460,0
18249,3
49446,0
14240,3
40924,0
2680,0
32535,0
67415,0
33849,0
60648,2
40753,0
94616,0
39592,3
17678,3
17520,3
58186,0
50864,0
3281,0
35785,0
56184,0
51973,0
66867,0
18701,0
43369,0
72687,2
6108,0
57409,2
80885,0
90099,2
95143,3
97159,3
48329,2
60536,3
21672,0
34181,3
66572,3
7787,0
76050,3
76187,0
62243,3
22135,3
23538,0
94657,0
44474,0
88328,0
61398,0
71309,0
37690,3
34925,0
24653,0
10246,0
59748,0
37758,3
55628,0
36947,0
36272,2
29829,0
37338,0
39467,0
80771,0
95084,0
93870,0
84922,3
45969,0
3547,2
37259,2
42628,0
90051,0
78975,0
49932,0
3489,3
76045,0
24868,0
5780,0
70471,0
11208,0
84365,2
86022,0
54951,0
35910,0
18784,3
3824,0
80394,0
97488,3
78399,2
38747,0
77575,0
82653,0
27243,2
68851,0
77199,1
58351,0
12703,0
77655,0
10141,0
46604,0
36066,0
5235,3
11950,0
4869,3
48315,0
85248,0
9321,0
87483,2
92843,0
8555,0
45851,0
92126,1
63787,3
71717,0
57553,2
11556,0
36097,0
20183,0
39029,0
76335,0
84362,0
65278,0
2442,0
55543,0
41242,0
18475,3
42171,2
93703,0
59081,3
59385,0
25057,3
30553,0
29890,0
20270,0
67404,0
46770,1
75190,0
72455,0
32198,0
81211,0
1813,3
65038,0
35874,0
12481,3
23505,0
2864,0
83188,3
59600,0
34344,2
5146,0
41191,0
94885,0
21239,3
68916,0
16044,0
94104,0
96325,1
40026,0
49669,0
36598,0
68286,0
12588,0
52116,0
97914,0
60717,3
50304,0
3257,0
10140,2
51304,0
39624,2
77499,3
681,3
60132,0
53712,0
63153,3
13313,0
62607,3
88823,0
69045,0
64426,0
90684,0
50566,0
93996,0
78184,3
59863,3
80726,0
21287,1
47589,1
99697,0
83559,0
69826,1
1314,0
45850,2
53017,0
98146,0
76211,3
75884,0
83781,0
90315,0
91318,0
93022,0
68078,0
9195,0
67887,0
21518,0
42342,0
14071,2
43765,0
57934,0
25932,3
57624,0
75643,2
93462,0
64465,0
92798,0
75566,0
64328,3
47633,0
26471,0
54115,0
11657,0
58622,2
94101,0
48803,3
63342,0
40064,0
33089,3
73427,0
1378,3
6180,0
86102,0
71181,3
4728,0
28304,0
78741,0
16279,3
86091,0
24150,0
30210,2
73619,3
86732,3
95620,0
24717,3
32550,0
66417,0
78787,0
54970,3
12738,1
96780,0
14209,3
66064,1
84829,3
70277,0
37110,0
18662,0
16910,0
47654,0
5555,0
73570,3
96859,2
33343,3
12553,0
1248,0
36036,2
77250,0
69040,0
43211,0
21790,0
16237,0
31843,3
87311,0
92375,3
83425,3
98194,0
87006,0
43234,0
53195,3
77691,0
39420,2
61941,0
65262,0
76480,0
77385,2
15675,0
22,0
61509,0
91944,0
88462,3
34012,0
70308,2
27886,1
67663,0
6051,2
68055,2
55325,2
53613,0
20086,3
74300,0
33383,0
1356,0
38433,2
92929,0
29443,0
55568,0
43578,0
62133,0
77414,0
47691,3
84532,2
81023,3
59382,0
29477,0
49944,3
83835,1
68148,2
73395,2
40569,2
52128,0
59574,2
10420,2
81259,0
74671,1
47540,0
3180,0
96205,0
79151,0
88781,0
9425,0
58982,0
30929,0
59196,0
55300,0
98868,0
2577,0
46003,0
45671,2
8121,3
62912,0
16210,0
99730,0
44010,0
52043,0
13555,3
87169,2
76422,2
76239,0
46773,1
82980,0
36590,0
45374,2
52667,0
81445,0
18204,0
43263,0
27800,0
54386,0
11741,0
4944,0
95017,0
57704,3
27577,2
90895,2
61151,0
68214,3
16937,0
97986,0
32665,3
76342,0
24041,0
33160,2
54435,0
96921,0
83808,0
49197,3
66886,0
93411,2
465,0
20326,0
35337,3
55232,0
96100,0
29902,3
8362,0
11230,0
18548,3
87969,2
82663,3
96961,3
82423,0
41378,0
15209,2
23828,3
40316,0
96830,0
68251,3
16727,3
75815,0
36204,2
94697,3
97368,0
40937,3
85860,3
97692,0
52920,0
74778,1
3930,3
26522,0
98027,2
68628,0
40105,0
97576,0
26442,0
76947,3
20178,0
27195,0
77534,0
14172,3
67449,0
66091,3
80869,0
44499,0
43163,0
21190,0
21588,0
36990,0
80979,0
75055,0
5740,0
35295,2
98355,0
6175,0
76689,3
42124,0
14115,0
80673,0
3130,0
81326,0
75294,3
48127,1
5711,3
43192,0
15978,3
97109,0
32769,0
17073,2
15476,2
20856,0
39935,0
38906,0
19132,0
1139,3
80140,3
82421,0
69075,0
1132,0
97480,3
92867,0
96117,3
38910,0
57208,2
77101,2
60241,3
33851,3
25217,0
93978,2
35624,0
13890,0
39281,0
618,0
37518,0
91323,0
2226,0
98869,0
83231,0
25606,0
1392,3
15596,0
1757,0
91251,2
48498,0
93189,2
29199,0
85461,0
58313,3
36716,0
66184,0
41611,0
85752,2
58292,2
45359,0
77577,0
32305,0
70915,2
61045,3
40252,0
57253,3
31371,2
70295,3
45333,0
4775,0
58094,3
86865,0
55964,1
28791,3
8830,0
25430,3
96185,3
43241,0
92893,0
6371,2
48095,0
67408,1
29850,0
29026,3
69552,3
29864,0
59690,3
90997,0
70013,0
88831,3
46063,3
21918,3
49373,2
75964,0
85866,3
35619,0
17569,0
1052,3
74244,3
21357,3
4478,0
5135,0
22242,3
73270,0
30355,0
31159,3
58333,0
93276,0
92227,3
52083,0
15286,0
32456,0
5519,0
54910,0
19117,0
37513,0
27060,0
64310,2
81453,0
17306,0
83105,0
10059,3
18721,3
97940,2
52523,2
55979,0
771,2
75173,3
42425,3
96349,0
89355,0
76815,0
18795,2
50301,2
88465,2
54365,0
73094,3
35708,0
44708,0
12225,0
63203,0
66884,0
27286,0
15383,0
84313,0
41333,0
15999,0
34851,2
2605,0
14690,0
60308,0
80466,2
16081,0
3810,3
41061,0
98232,2
11833,0
84363,0
99375,0
31260,0
40673,0
82107,0
26744,3
74731,2
46190,0
8427,0
44804,3
62584,2
37575,1
97489,0
94808,2
31112,0
26487,0
88446,2
42016,3
9884,2
47580,3
45311,0
61381,2
81328,0
50430,0
38827,0
11457,0
14297,2
9166,0
70909,2
54691,0
80337,3
85640,3
70745,3
45670,0
17729,0
65742,0
86133,0
59350,3
38283,0
18969,0
23383,0
96218,0
75,3
26807,3
34376,2
53896,0
15221,0
98242,0
40219,0
23194,3
40686,0
71932,2
495,0
16900,2
70110,0
44676,1
88502,0
25539,3
7809,0
55272,0
86912,0
34036,2
18207,0
68227,0
90553,0
62827,0
55695,0
78721,0
5003,0
24810,0
26402,0
17540,0
51065,0
83208,3
16522,0
52140,0
95901,0
23949,1
89066,0
95418,3
79707,0
52500,0
13620,0
2490,0
23159,0
55423,3
82495,0
16978,2
69163,0
41014,3
49355,3
34432,3
65242,3
95560,2
67048,3
13226,3
55674,0
40597,0
22763,0
33873,3
7039,0
37448,0
45964,2
68531,0
25688,3
19724,3
93524,0
91216,0
67184,0
87064,0
918,0
37172,3
68721,0
61790,0
11283,1
32688,0
77377,0
80516,0
87732,0
44204,0
88457,0
26983,0
6058,0
91417,0
70954,0
40864,0
3756,0
34978,0
52231,0
50434,3
47181,0
26007,2
33114,0
20609,3
48796,3
61451,0
63488,0
89410,0
76895,0
25015,0
38418,2
92307,0
80277,0
24920,3
83604,0
75487,0
20626,0
54251,0
90183,0
54408,2
40969,2
59331,0
14042,0
12824,3
76287,0
44697,2
99368,2
18742,0
29650,0
9221,0
59561,0
72399,2
61115,0
97534,3
33917,0
91474,0
26813,0
10205,0
23716,3
16916,0
29057,2
87912,0
93279,2
63127,0
96815,0
77182,2
50965,0
46361,0
9638,3
36695,0
89770,0
88993,3
63692,3
74895,3
46833,1
92373,2
44149,0
279,0
40503,1
17320,2
56390,0
36073,0
46108,3
47909,0
85912,0
48501,0
37064,0
24776,3
39540,3
40641,2
76846,0
57158,3
44520,3
55206,0
78346,3
89226,2
59220,2
42963,3
8551,0
3736,2
25102,0
80064,3
72288,3
3493,2
26546,0
85382,0
77611,3
83569,0
7979,0
39442,0
54980,0
21412,0
98153,0
42658,0
84630,0
98675,3
15556,0
55961,2
46220,0
6372,0
26214,2
67315,0
60630,0
17002,1
38956,0
79121,2
65343,0
31966,0
57922,0
85824,0
4035,0
61713,1
31264,0
57998,3
19288,0
49881,3
58972,0
47485,0
81321,3
45936,0
32778,0
32423,0
67563,0
94510,0
41295,0
38216,3
37378,0
50464,0
24882,2
66221,0
7363,0
99164,0
28962,0
40405,0
46874,0
41640,0
77493,0
58635,2
40203,2
64308,0
16323,0
26563,3
25105,0
84385,3
87547,0
37898,0
64037,0
90020,0
4774,0
30423,0
48949,0
29197,1
15427,2
29614,0
70478,0
42996,0
82723,0
24287,0
21714,0
56504,0
79675,0
50271,2
57089,0
8535,1
54028,0
6696,0
83779,2
26975,0
67912,2
46750,0
51070,2
11380,0
57943,0
29942,2
4886,0
37173,0
37762,0
36146,0
80235,0
57963,3
42840,0
54221,0
73010,0
65398,3
80463,3
68493,3
36758,0
32088,0
56478,0
69369,0
21547,0
72546,0
29797,2
24331,0
99493,0
96300,2
56324,0
82165,0
23622,0
30833,3
54237,0
36631,0
44978,0
12496,0
82695,2
2354,2
2121,0
40642,0
49926,0
63459,0
56165,0
207,0
35225,0
82630,0
37876,0
69036,0
11563,2
88377,0
95662,3
32722,3
28772,0
71044,0
97854,0
28958,3
91656,0
29447,0
45926,1
56698,0
92526,0
3039,0
41536,2
42261,1
13835,0
76728,0
2244,0
74070,0
22754,0
38877,2
72400,0
57281,0
95726,3
926,3
3111,0
20476,2
68740,3
6526,0
20655,0
18636,0
38133,0
45478,0
75797,0
67639,2
32708,3
99887,0
91797,0
92446,2
28298,3
73115,3
13940,0
31358,0
63740,3
20378,0
87279,2
25360,3
52228,3
88836,0
81176,0
1476,3
45017,0
51839,0
17567,1
79751,0
55289,0
26908,0
92470,2
30387,0
21491,0
9177,3
54467,1
16491,0
24867,0
99779,0
28868,3
36426,3
88541,0
79945,0
46790,0
35035,3
42947,0
318,0
42635,0
61497,2
77297,0
67154,0
85835,0
53240,0
72001,3
23396,1
29002,0
20692,0
72560,0
7347,0
59259,0
36347,3
20193,0
15348,0
69672,3
59745,0
1321,0
53599,0
72155,3
55683,1
33627,0
72584,0
98195,0
30462,0
57771,0
12526,2
59525,3
51264,0
60177,0
44505,3
77797,2
69722,2
82589,0
12576,2
23358,3
10909,2
4014,0
514,0
60614,3
18568,3
50540,0
31211,3
95593,0
55251,3
1273,0
67344,0
17655,0
65847,0
95277,0
14361,0
39336,0
98724,0
